longitude,latitude,ndvi,building_density,road_density,temperature,x_index,y_index,predicted_temperature,uhi_intensity
-6.3277777777777775,53.33,0.4221708560085118,0.06896551724137931,0.0,18.6257386839236,22,0,17.7668971738718,0.948281894678427
-6.326767676767677,53.33,0.17262205607425035,0.20689655172413793,0.0,16.31544776344711,23,0,18.554239233077013,1.735623953883639
-6.325757575757575,53.33,0.5583987092666475,0.0,0.0,16.210931047977503,24,0,16.844473983005262,0.02585870381188826
-6.324747474747475,53.33,0.626756320062422,0.1724137931034483,0.2222222222222222,16.570381483733854,25,0,16.908313126604327,0.0896978474109531
-6.323737373737374,53.33,0.5622482573813996,0.10344827586206896,0.0,17.537381968396275,26,0,17.61988770267151,0.8012724234781352
-6.322727272727272,53.33,0.3488180603528626,0.3793103448275862,0.0,16.403807491694224,27,0,17.899077836302773,1.0804625571093993
-6.321717171717172,53.33,0.24101872970998758,0.034482758620689655,0.0,18.661396863363812,28,0,18.498915122887784,1.68029984369441
-6.32070707070707,53.33,0.3489167335035724,0.3103448275862069,0.0,18.9194139547056,29,0,17.588556170937675,0.7699408917443016
-6.319696969696969,53.33,0.28096917900181195,0.20689655172413793,0.0,18.717194645098942,30,0,18.09562700704005,1.277011727846677
-6.318686868686869,53.33,0.4145336461563307,0.0,0.0,16.69440965721542,31,0,17.43286417341751,0.6142488942241364
-6.317676767676767,53.33,0.35096860521903017,0.0,0.0,20.609443799558147,32,0,17.996528685870377,1.1779134066770034
-6.316666666666666,53.33,0.2568191694388231,0.13793103448275862,0.0,18.02510298282929,33,0,18.942409960102907,2.1237946809095334
-6.315656565656566,53.33,0.7553524539685934,0.13793103448275862,0.0,15.0,34,0,16.621844666704828,-0.196770612488546
-6.314646464646464,53.33,0.2539944255540133,0.3448275862068966,0.2222222222222222,17.111920443054043,35,0,20.020552406635964,3.2019371274425907
-6.3136363636363635,53.33,0.6214266375228015,0.10344827586206896,0.0,15.896069829040371,36,0,17.143114225892955,0.3244989466995811
-6.312626262626263,53.33,0.5205988675253214,0.20689655172413793,0.0,18.068998226274683,37,0,17.42438192913409,0.6057666499407155
-6.311616161616161,53.33,0.4964881705454336,0.0,0.0,16.60001378868524,38,0,17.105092179009915,0.2864768998165417
-6.3106060606060606,53.33,0.3112935093126559,0.0,0.0,19.79283648116547,39,0,18.302103897005523,1.4834886178121494
-6.309595959595959,53.33,0.5390003771972472,0.0,0.0,15.0,40,0,16.868778394869224,0.050163115675850634
-6.308585858585858,53.33,0.4942977451282802,0.0,0.0,18.58087622732595,41,0,17.19193115091822,0.37331587172484504
-6.307575757575758,53.33,0.39321828056004204,0.0,0.0,21.287988908655144,42,0,18.006556131422823,1.187940852229449
-6.306565656565656,53.33,0.6266280998601873,0.0,0.0,15.0,43,0,17.13845617531307,0.3198408961196968
-6.305555555555555,53.33,0.6348459924247861,0.0,0.0,15.0,44,0,16.968980598727768,0.15036531953439436
-6.304545454545455,53.33,0.5201209290669984,0.10344827586206896,0.0,18.567835750436245,45,0,17.379786764773538,0.5611714855801644
-6.303535353535353,53.33,0.6314943740052159,0.13793103448275862,0.0,16.081540588304385,46,0,16.92079356362353,0.1021782844301562
-6.302525252525252,53.33,0.24419475654558181,0.0,0.0,17.644393688712462,47,0,18.370491854517535,1.5518765753241617
-6.301515151515152,53.33,0.5118278392977104,0.0,0.0,18.09977906552577,48,0,17.183316540250168,0.3647012610567941
-6.30050505050505,53.33,0.5377444538769052,0.0,0.0,15.0,49,0,17.100912945020323,0.28229766582694893
-6.2994949494949495,53.33,0.6542152179011566,0.034482758620689655,0.0,15.242276001731657,50,0,17.102403612265764,0.2837883330723905
-6.298484848484848,53.33,0.17024496026996733,0.0,0.0,15.50575774184824,51,0,18.676004667605877,1.8573893884125035
-6.297474747474747,53.33,0.4420730324522183,0.0,0.0,15.183334557575087,52,0,17.64544462988706,0.8268293506936857
-6.2964646464646465,53.33,0.6582368970717288,0.034482758620689655,0.0,15.0,53,0,16.81126183327505,-0.007353445918322876
-6.295454545454545,53.33,0.6954141460439481,0.0,0.0,15.0,54,0,16.378584933201868,-0.4400303459915058
-6.294444444444444,53.33,0.56693569855578,0.0,0.0,15.0,55,0,17.010682753358687,0.192067474165313
-6.293434343434344,53.33,0.6486946236182567,0.10344827586206896,0.0,15.840818015872507,56,0,16.759178602823646,-0.05943667636972805
-6.292424242424242,53.33,0.1819862808122736,0.27586206896551724,0.0,18.70993658079715,57,0,18.777755310866073,1.9591400316726997
-6.291414141414141,53.33,0.5807557816760966,0.1724137931034483,0.0,18.9491770878219,58,0,17.066520953044957,0.24790567385158369
-6.290404040404041,53.33,0.5276490111675453,0.27586206896551724,0.0,16.65938770431889,59,0,17.333794357651797,0.5151790784584236
-6.289393939393939,53.33,0.20856335843887353,0.1724137931034483,0.0,22.502424802171248,60,0,18.803670415989114,1.98505513679574
-6.288383838383838,53.33,0.4208414726070041,0.034482758620689655,0.0,17.993932604876587,61,0,17.740883312354878,0.9222680331615045
-6.287373737373737,53.33,0.22596785024535435,0.034482758620689655,0.0,17.228297947235223,62,0,18.67054758925301,1.851932310059638
-6.286363636363636,53.33,0.6429334899581911,0.034482758620689655,0.0,15.666161354649299,63,0,17.117677538954737,0.2990622597613637
-6.2853535353535355,53.33,0.262242539416367,0.3448275862068966,0.0,20.15521530478446,64,0,18.688158810800928,1.8695435316075546
-6.284343434343434,53.33,0.19764299967773108,0.13793103448275862,0.0,15.0,65,0,18.653008296795832,1.8343930176024585
-6.283333333333333,53.33,0.37580373021864777,0.20689655172413793,0.0,17.504763002352004,66,0,17.641640563311977,0.8230252841186037
-6.2823232323232325,53.33,0.7705975614573903,0.3448275862068966,0.0,15.0,67,0,16.645964073866477,-0.17265120532689693
-6.281313131313131,53.33,0.2653334667333012,0.06896551724137931,0.2222222222222222,15.0,68,0,18.390791558481965,1.5721762792885912
-6.28030303030303,53.33,0.6741256847743329,0.0,0.0,15.28578723253091,69,0,16.448842853706932,-0.36977242548644185
-6.27929292929293,53.33,0.6189719244404165,0.0,0.0,17.027590870605497,70,0,16.70465983037112,-0.11395544882225295
-6.278282828282828,53.33,0.33714252059089334,0.0,0.0,17.830069955498793,71,0,18.29730388616621,1.4786886069728347
-6.277272727272727,53.33,0.7523203873727982,0.0,0.0,15.0,72,0,16.095991759440256,-0.7226235197531174
-6.276262626262626,53.33,0.19283262826615338,0.0,0.0,20.082410969278737,73,0,18.74395149166056,1.9253362124671867
-6.275252525252525,53.33,0.1501916213113374,0.13793103448275862,0.0,15.441154345632802,74,0,18.180323506899573,1.361708227706199
-6.274242424242424,53.33,0.4348003872148196,0.13793103448275862,0.0,17.450698821854413,75,0,17.868271157096515,1.0496558779031417
-6.273232323232323,53.33,0.742366657817186,0.1724137931034483,0.0,15.0,76,0,16.88391568372795,0.06530040453457531
-6.272222222222222,53.33,0.4089987078553501,0.3103448275862069,0.0,15.0,77,0,17.624618018190283,0.8060027389969093
-6.2712121212121215,53.33,0.23458840384845406,0.41379310344827586,0.0,16.656641631777752,78,0,18.292213404083682,1.4735981248903087
-6.27020202020202,53.33,0.6574312810652273,0.5862068965517241,0.0,15.0,79,0,15.902033583565819,-0.9165816956275545
-6.269191919191919,53.33,0.42802218878911347,0.3448275862068966,0.0,15.895376404531596,80,0,18.15483357553602,1.336218296342647
-6.2681818181818185,53.33,0.5118348078219349,0.20689655172413793,0.2222222222222222,15.226352685995181,81,0,17.454336065930594,0.6357207867372203
-6.267171717171717,53.33,0.6421202672600318,0.0,0.0,16.5725213406917,82,0,16.782783614578296,-0.035831664615077585
-6.266161616161616,53.33,0.581201201109182,0.0,0.0,15.0,83,0,16.975933585190578,0.15731830599720453
-6.265151515151515,53.33,0.27670545605162067,0.0,0.0,19.113397215810934,84,0,18.078452899592076,1.2598376203987023
-6.264141414141414,53.33,0.29028932836947596,0.034482758620689655,0.0,15.880551447859144,85,0,18.027531992468944,1.2089167132755705
-6.263131313131313,53.33,0.29781520892535573,0.0,0.0,17.08705180573022,86,0,18.189430992750943,1.370815713557569
-6.262121212121212,53.33,0.23336261381727666,0.034482758620689655,0.0,15.149101182473387,87,0,18.120819660766394,1.30220438157302
-6.261111111111111,53.33,0.5609152230231896,0.1724137931034483,0.0,18.00923542279352,88,0,17.653631578205967,0.8350162990125938
-6.26010101010101,53.33,0.6498595627528354,0.10344827586206896,0.0,15.0,89,0,16.96180949693991,0.14319421774653662
-6.259090909090909,53.33,0.20442774259076124,0.2413793103448276,0.0,16.66921685984812,90,0,18.580333149884396,1.7617178706910224
-6.258080808080808,53.33,0.23804983847149408,0.06896551724137931,0.0,16.461953056141034,91,0,18.413608555085727,1.594993275892353
-6.2570707070707074,53.33,0.20491987743446824,0.10344827586206896,0.0,17.961119304343832,92,0,18.569500537340232,1.7508852581468588
-6.256060606060606,53.33,0.4741789016674297,0.0,0.0,15.0,93,0,17.188366136777162,0.3697508575837887
-6.255050505050505,53.33,0.661805570081971,0.10344827586206896,0.0,15.0,94,0,16.80298017806753,-0.015635101125845097
-6.254040404040404,53.33,0.683581157607544,0.10344827586206896,0.0,15.0,95,0,16.843415350552785,0.024800071359411646
-6.253030303030303,53.33,0.317573307173994,0.0,0.0,15.0,96,0,18.026245845901567,1.2076305667081932
-6.252020202020202,53.33,0.47668457632263417,0.0,0.0,17.0240052075878,97,0,17.28639235236403,0.4677770731706552
-6.251010101010101,53.33,0.5274433671626342,0.27586206896551724,0.0,15.920798592498766,98,0,17.333794357651797,0.5151790784584236
-6.25,53.33,0.6688131815385171,0.0,0.0,15.0,99,0,16.5554959133707,-0.2631193658226749
-6.35,53.330202020202016,0.4554586283674541,0.034482758620689655,0.0,16.77874929735513,0,1,17.61068957586559,0.7920742966722152
-6.348989898989899,53.330202020202016,0.20051671507877367,0.10344827586206896,0.0,15.638599844054966,1,1,18.765912464731915,1.9472971855385417
-6.347979797979797,53.330202020202016,0.38464166076767936,0.034482758620689655,0.0,16.58354280053629,2,1,17.852646842622264,1.03403156342889
-6.346969696969697,53.330202020202016,0.22802313996880302,0.0,0.0,18.641167784853607,3,1,18.570999867223406,1.7523845880300328
-6.345959595959596,53.330202020202016,0.5084443150098742,0.0,0.0,15.491916193641416,4,1,17.21606393098034,0.3974486517869664
-6.3449494949494945,53.330202020202016,0.7679555820616533,0.034482758620689655,0.0,15.0,5,1,16.57333597936612,-0.24527929982725283
-6.343939393939394,53.330202020202016,0.4351713049545216,0.0,0.0,15.068320480020024,6,1,17.68528706193005,0.8666717827366774
-6.342929292929292,53.330202020202016,0.21173109399461087,0.0,0.0,19.77605659151826,7,1,18.73686014978439,1.9182448705910176
-6.3419191919191915,53.330202020202016,0.6471650317898098,0.0,0.0,15.0,8,1,16.718549505488653,-0.10006577370472058
-6.340909090909091,53.330202020202016,0.6919825829314219,0.0,0.0,16.99762080751728,9,1,16.67454540717782,-0.1440698720155531
-6.339898989898989,53.330202020202016,0.10497536926616424,0.0,0.0,17.039509782911853,10,1,18.967957925677478,2.1493426464841043
-6.338888888888889,53.330202020202016,0.5736064245690982,0.0,0.0,17.4354381551916,11,1,17.067123738784424,0.24850845959105072
-6.337878787878788,53.330202020202016,0.20848728837268804,0.10344827586206896,0.0,15.999409218788667,12,1,18.68206851189866,1.863453232705286
-6.336868686868686,53.330202020202016,0.19210417150781886,0.2413793103448276,0.0,16.484289368200354,13,1,18.60055960482728,1.781944325633905
-6.335858585858586,53.330202020202016,0.5651516196910594,0.3448275862068966,0.0,17.058275264838734,14,1,17.549750476927336,0.7311351977339626
-6.334848484848485,53.330202020202016,0.6059199431219109,0.034482758620689655,0.6666666666666666,18.662070999266646,15,1,17.34337216825554,0.5247568890621679
-6.333838383838383,53.330202020202016,0.7903749565548402,0.0,0.2222222222222222,15.68274869598431,16,1,16.355900223419884,-0.46271505577349004
-6.332828282828283,53.330202020202016,0.15011212249446934,0.10344827586206896,0.0,15.0,17,1,18.195509166509336,1.376893887315962
-6.331818181818181,53.330202020202016,0.4841103231269084,0.13793103448275862,0.0,18.778836636203945,18,1,17.35307537680844,0.5344600976150673
-6.33080808080808,53.330202020202016,0.6883419403514576,0.0,0.0,18.83817013518537,19,1,16.608927096586562,-0.20968818260681132
-6.32979797979798,53.330202020202016,0.5122596587969951,0.0,0.0,15.0,20,1,17.159753552160666,0.34113827296729227
-6.328787878787878,53.330202020202016,0.53493944497868,0.2413793103448276,0.0,15.988413041122143,21,1,17.362740405959205,0.5441251267658309
-6.3277777777777775,53.330202020202016,0.26371817411899096,0.2413793103448276,0.0,19.24058814544801,22,1,18.391737372442137,1.573122093248763
-6.326767676767677,53.330202020202016,0.6712078869269492,0.10344827586206896,0.2222222222222222,15.0,23,1,16.81389767668681,-0.004717602506563168
-6.325757575757575,53.330202020202016,0.3490660204264816,0.20689655172413793,0.0,15.0,24,1,17.575083436673776,0.756468157480402
-6.324747474747475,53.330202020202016,0.7340121228905341,0.06896551724137931,0.0,18.71557630527043,25,1,17.126371826414093,0.30775654722071977
-6.323737373737374,53.330202020202016,0.7256752358902115,0.27586206896551724,0.0,15.642982511338127,26,1,16.382060658637325,-0.43655462055604843
-6.322727272727272,53.330202020202016,0.10342008717906732,0.2413793103448276,0.0,21.68429072814229,27,1,19.750835968878935,2.932220689685561
-6.321717171717172,53.330202020202016,0.6418253391826929,0.3448275862068966,0.0,17.04902040563457,28,1,17.011204810380594,0.19258953118722033
-6.32070707070707,53.330202020202016,0.2046429113379442,0.1724137931034483,0.2222222222222222,16.6541711771727,29,1,18.601716037461404,1.7831007582680307
-6.319696969696969,53.330202020202016,0.6646432426222555,0.0,0.0,15.235111316584824,30,1,16.88369886761118,0.06508358841780648
-6.318686868686869,53.330202020202016,0.401041842189255,0.0,0.0,15.0,31,1,17.723905672726055,0.905290393532681
-6.317676767676767,53.330202020202016,0.3437830957522302,0.034482758620689655,0.0,21.747693378094926,32,1,17.980828779395075,1.1622135002017018
-6.316666666666666,53.330202020202016,0.5902052998104256,0.1724137931034483,0.0,16.695641255439934,33,1,17.16894776341077,0.3503324842173967
-6.315656565656566,53.330202020202016,0.7539938699841926,0.20689655172413793,0.0,15.0,34,1,16.60014008603689,-0.21847519315648256
-6.314646464646464,53.330202020202016,0.2958409040707233,0.10344827586206896,0.0,15.0,35,1,18.282240773335065,1.4636254941416915
-6.3136363636363635,53.330202020202016,0.7802073957039013,0.27586206896551724,0.0,16.983606322310838,36,1,16.861178765442233,0.042563486248859306
-6.312626262626263,53.330202020202016,0.27789117144754627,0.13793103448275862,0.2222222222222222,17.35857347237952,37,1,18.39954769612971,1.580932416936335
-6.311616161616161,53.330202020202016,0.22507272040901075,0.2413793103448276,0.0,16.362372355126144,38,1,18.17777183813615,1.3591565589427752
-6.3106060606060606,53.330202020202016,0.6277471981200868,0.0,0.0,17.052815910691827,39,1,17.33975453151015,0.5211392523167753
-6.309595959595959,53.330202020202016,0.6411378848467016,0.0,0.0,15.0,40,1,16.845703480770467,0.027088201577093685
-6.308585858585858,53.330202020202016,0.35797785914159697,0.0,0.0,17.44435861646116,41,1,18.046129187719107,1.227513908525733
-6.307575757575758,53.330202020202016,0.3925002881150822,0.0,0.0,19.166498024105845,42,1,18.21976437177671,1.401149092583335
-6.306565656565656,53.330202020202016,0.45324907713143037,0.0,0.0,17.267838431275756,43,1,17.774229825342506,0.9556145461491319
-6.305555555555555,53.330202020202016,0.5074901908888019,0.0,0.0,18.048421176410855,44,1,17.16340934153352,0.34479406234014576
-6.304545454545455,53.330202020202016,0.423597440695057,0.034482758620689655,0.0,15.244161269109464,45,1,17.744284432207124,0.9256691530137502
-6.303535353535353,53.330202020202016,0.13629227812418232,0.13793103448275862,0.0,16.945880206899954,46,1,18.822584860887385,2.0039695816940117
-6.302525252525252,53.330202020202016,0.23166484950103036,0.0,0.0,19.18445122301665,47,1,18.355895549652214,1.5372802704588402
-6.301515151515152,53.330202020202016,0.580799335017465,0.034482758620689655,0.0,15.35040990649777,48,1,17.233489220545945,0.41487394135257105
-6.30050505050505,53.330202020202016,0.7534396818837665,0.0,0.0,16.13018623277697,49,1,16.196921590357437,-0.6216936888359363
-6.2994949494949495,53.330202020202016,0.7420020529304747,0.034482758620689655,0.0,15.0,50,1,16.81116644220469,-0.0074488369886829275
-6.298484848484848,53.330202020202016,0.6469478458890678,0.06896551724137931,0.4444444444444444,16.09444022784227,51,1,16.84230177492357,0.0236864957301961
-6.297474747474747,53.330202020202016,0.38708574136659113,0.034482758620689655,0.0,15.596967574069069,52,1,17.837108483462757,1.018493204269383
-6.2964646464646465,53.330202020202016,0.1084862355323202,0.06896551724137931,0.0,19.058893833377123,53,1,18.820160667462027,2.001545388268653
-6.295454545454545,53.330202020202016,0.6308267772902902,0.034482758620689655,0.0,15.361407041845949,54,1,16.93784832126317,0.11923304206979779
-6.294444444444444,53.330202020202016,0.639910716038228,0.0,0.0,15.0,55,1,16.842251822893346,0.023636543699971924
-6.293434343434344,53.330202020202016,0.7476524724187537,0.06896551724137931,0.0,15.167465948579487,56,1,16.62774084750226,-0.19087443169111395
-6.292424242424242,53.330202020202016,0.6016370224534772,0.27586206896551724,0.0,20.696496415466118,57,1,17.21024106892846,0.39162578973508744
-6.291414141414141,53.330202020202016,0.7700918998623123,0.3103448275862069,0.2222222222222222,15.814685667608458,58,1,16.459974656120522,-0.3586406230728514
-6.290404040404041,53.330202020202016,0.7480705996210858,0.3103448275862069,0.0,17.29884722523859,59,1,16.971322661972387,0.1527073827790133
-6.289393939393939,53.330202020202016,0.4099728499959163,0.27586206896551724,0.0,16.647397768885995,60,1,17.757981133726926,0.9393658545335519
-6.288383838383838,53.330202020202016,0.13823527931175889,0.0,0.0,19.165939045837224,61,1,18.662712147644715,1.8440968684513415
-6.287373737373737,53.330202020202016,0.374266797015406,0.034482758620689655,0.0,16.840199036107695,62,1,18.022954738610892,1.2043394594175183
-6.286363636363636,53.330202020202016,0.6995970014498171,0.0,0.0,15.0,63,1,16.61204660384006,-0.20656867535331358
-6.2853535353535355,53.330202020202016,0.13302656264397048,0.13793103448275862,0.0,20.079983503122723,64,1,18.738143909711678,1.919528630518304
-6.284343434343434,53.330202020202016,0.5727108519438486,0.20689655172413793,0.0,17.232860901859578,65,1,17.375829857708652,0.5572145785152784
-6.283333333333333,53.330202020202016,0.5719267002147871,0.13793103448275862,0.2222222222222222,15.237278642724775,66,1,17.21147605223534,0.3928607730419671
-6.2823232323232325,53.330202020202016,0.23944277923307886,0.0,0.0,18.528507360812636,67,1,18.26854419336219,1.4499289141688152
-6.281313131313131,53.330202020202016,0.14090967298625132,0.0,0.0,16.764227393253492,68,1,18.64672278060235,1.8281075014089758
-6.28030303030303,53.330202020202016,0.5360591636111581,0.0,0.0,17.408338747114684,69,1,17.35911967361164,0.5405043944182673
-6.27929292929293,53.330202020202016,0.1266778910414163,0.034482758620689655,0.0,15.288427150607394,70,1,18.622164072140322,1.8035487929469483
-6.278282828282828,53.330202020202016,0.7184077791749839,0.034482758620689655,0.0,15.0,71,1,16.61277898542181,-0.20583629377156498
-6.277272727272727,53.330202020202016,0.2590762127276822,0.20689655172413793,0.0,15.397458979208778,72,1,17.561178238224752,0.7425629590313783
-6.276262626262626,53.330202020202016,0.3441523428927671,0.1724137931034483,0.0,18.80977430628293,73,1,17.82041777595239,1.0018024967590158
-6.275252525252525,53.330202020202016,0.42021637042488924,0.20689655172413793,0.0,15.0,74,1,17.576453358009704,0.7578380788163308
-6.274242424242424,53.330202020202016,0.2499968809022884,0.20689655172413793,0.0,15.581201840741162,75,1,17.900155252285842,1.0815399730924682
-6.273232323232323,53.330202020202016,0.7230170913715016,0.3448275862068966,0.0,17.59761262038,76,1,16.98325684331012,0.1646415641167458
-6.272222222222222,53.330202020202016,0.48751626367211254,0.20689655172413793,0.0,15.672093365751925,77,1,17.42395665684602,0.6053413776526462
-6.2712121212121215,53.330202020202016,0.3405247768941593,0.13793103448275862,0.2222222222222222,16.964227159075026,78,1,18.19360872602265,1.3749934468292757
-6.27020202020202,53.330202020202016,0.1287243047162907,0.2413793103448276,0.2222222222222222,17.58630470817139,79,1,18.93085727563819,2.1122419964448156
-6.269191919191919,53.330202020202016,0.5610531361258996,0.4827586206896552,0.0,15.0,80,1,17.580685550362446,0.7620702711690726
-6.2681818181818185,53.330202020202016,0.5002724813701817,0.6551724137931034,0.2222222222222222,15.0,81,1,17.078166616010993,0.2595513368176192
-6.267171717171717,53.330202020202016,0.22585828612404985,0.13793103448275862,0.0,17.154467068946083,82,1,18.5955394303034,1.7769241511100269
-6.266161616161616,53.330202020202016,0.5322884009328386,0.034482758620689655,0.0,15.648035481875478,83,1,17.56826449682002,0.7496492176266472
-6.265151515151515,53.330202020202016,0.5855552882264933,0.034482758620689655,0.1111111111111111,15.0,84,1,16.961213063128806,0.14259778393543243
-6.264141414141414,53.330202020202016,0.43944609785809763,0.034482758620689655,0.0,15.934731941194503,85,1,17.792919421216894,0.9743041420235201
-6.263131313131313,53.330202020202016,0.5604059476554593,0.0,0.1111111111111111,15.075903644733202,86,1,17.032262284780547,0.2136470055871733
-6.262121212121212,53.330202020202016,0.25847688523223133,0.0,0.0,15.399744552813804,87,1,17.30036837009239,0.48175309089901575
-6.261111111111111,53.330202020202016,0.6137459581332543,0.0,0.0,17.2580135835712,88,1,16.776261030049472,-0.04235424914390151
-6.26010101010101,53.330202020202016,0.10385474835870655,0.06896551724137931,0.0,18.53841949936592,89,1,18.739702933195204,1.9210876540018305
-6.259090909090909,53.330202020202016,0.1893415584554401,0.2413793103448276,0.0,19.246888456357734,90,1,18.623421977491926,1.8048066982985524
-6.258080808080808,53.330202020202016,0.2075099318223103,0.034482758620689655,0.0,18.380959730713993,91,1,18.747525629453065,1.9289103502596916
-6.2570707070707074,53.330202020202016,0.3577273003649927,0.10344827586206896,0.0,18.88101391489199,92,1,17.883481303629736,1.0648660244363626
-6.256060606060606,53.330202020202016,0.4142325371492057,0.0,0.0,16.10874904651198,93,1,17.415736289337698,0.5971210101443241
-6.255050505050505,53.330202020202016,0.626437844650795,0.0,0.0,20.025827418438627,94,1,17.570106630891306,0.7514913516979327
-6.254040404040404,53.330202020202016,0.6666996620144939,0.034482758620689655,0.2222222222222222,16.490883995527373,95,1,17.114102752454123,0.2954874732607493
-6.253030303030303,53.330202020202016,0.7005410382271728,0.034482758620689655,0.0,15.0,96,1,16.938207436712243,0.11959215751886987
-6.252020202020202,53.330202020202016,0.5203648919949766,0.20689655172413793,0.0,15.527437801676868,97,1,17.37080534812517,0.5521900689317967
-6.251010101010101,53.330202020202016,0.7625196656064407,0.1724137931034483,0.0,16.991616517411448,98,1,17.074334130432167,0.2557188512387931
-6.25,53.330202020202016,0.3957415686850405,0.0,0.0,16.813714570918034,99,1,17.500283879144163,0.6816685999507897
-6.35,53.33040404040404,0.3207546349503973,0.034482758620689655,0.0,15.0,0,2,17.574995541451262,0.7563802622578883
-6.348989898989899,53.33040404040404,0.6292912265820947,0.13793103448275862,0.0,15.0,1,2,16.71219394406466,-0.1064213351287151
-6.347979797979797,53.33040404040404,0.45927876573885607,0.06896551724137931,0.2222222222222222,15.407263127576554,2,2,17.922882589916068,1.104267310722694
-6.346969696969697,53.33040404040404,0.6853976880459159,0.034482758620689655,0.0,17.067839720658394,3,2,17.167288576160136,0.3486732969667621
-6.345959595959596,53.33040404040404,0.382503678517634,0.0,0.0,16.265161816110112,4,2,17.821139587094425,1.0025243079010515
-6.3449494949494945,53.33040404040404,0.5202634811417441,0.0,0.0,19.778534833078314,5,2,17.513474991082465,0.6948597118890909
-6.343939393939394,53.33040404040404,0.16626787957222622,0.0,0.0,16.925938165424224,6,2,18.59969266585539,1.781077386662016
-6.342929292929292,53.33040404040404,0.3680757119661019,0.0,0.0,15.0,7,2,17.923219864430813,1.104604585237439
-6.3419191919191915,53.33040404040404,0.6209979409337443,0.0,0.0,15.0,8,2,17.09009221481771,0.27147693562433517
-6.340909090909091,53.33040404040404,0.7081915556166418,0.0,0.0,15.0,9,2,16.29543054141939,-0.5231847377739847
-6.339898989898989,53.33040404040404,0.20305541098293803,0.034482758620689655,0.0,17.88737514642945,10,2,18.71152511827266,1.8929098390792873
-6.338888888888889,53.33040404040404,0.6274305259834224,0.034482758620689655,0.0,18.14955796510506,11,2,16.9649121886635,0.1462969094701272
-6.337878787878788,53.33040404040404,0.7795876692271271,0.2413793103448276,0.2222222222222222,15.0,12,2,17.408395442533905,0.5897801633405315
-6.336868686868686,53.33040404040404,0.6173604382970828,0.10344827586206896,0.2222222222222222,18.815334358713997,13,2,17.607005905803852,0.7883906266104788
-6.335858585858586,53.33040404040404,0.6138204143123708,0.2413793103448276,0.0,16.843095027266887,14,2,16.62321466831224,-0.19540061088113347
-6.334848484848485,53.33040404040404,0.1583705267629481,0.13793103448275862,0.2222222222222222,16.613726016936972,15,2,18.588056199372865,1.7694409201794912
-6.333838383838383,53.33040404040404,0.25439526731960377,0.034482758620689655,0.0,20.29059007538356,16,2,18.66745564820893,1.848840369015555
